subscriber_id,subscriber_name,city,zone,plan_type,plan_name,monthly_charge,activation_date,status
SUB_04043,User_4043,Abu Dhabi,1,Postpaid,Premium,335,2024-12-24,Active
SUB_04044,User_4044,Abu Dhabi,2,Prepaid,Standard,306,2024-09-25,Active
SUB_04045,User_4045,Abu Dhabi,7,Prepaid,Premium,112,2023-04-24,Active
SUB_04046,User_4046,Abu Dhabi,3,Prepaid,Standard,441,2024-06-15,Suspended
SUB_04047,User_4047,Dubai,1,Prepaid,Unlimited,77,2024-05-13,Active
SUB_04048,User_4048,Abu Dhabi,5,Postpaid,Basic,394,2023-12-05,Active
SUB_04049,User_4049,Ajman,8,Prepaid,Standard,466,2023-01-21,Active
SUB_04050,User_4050,Dubai,7,Postpaid,Basic,102,2024-12-20,Active
SUB_04051,User_4051,Ajman,5,Prepaid,Basic,301,2023-02-02,Suspended
SUB_04052,User_4052,Sharjah,7,Postpaid,Standard,87,2023-05-13,Active
SUB_04053,User_4053,Sharjah,3,Postpaid,Basic,357,2024-12-03,Active
SUB_04054,User_4054,Abu Dhabi,4,Postpaid,Unlimited,383,2023-01-26,Suspended
SUB_04055,User_4055,Sharjah,6,Postpaid,Unlimited,188,2023-12-30,Active
SUB_04056,User_4056,Dubai,4,Prepaid,Standard,435,2024-08-23,Active
SUB_04057,User_4057,Sharjah,1,Postpaid,Standard,102,2023-04-02,Active
SUB_04058,User_4058,Dubai,8,Postpaid,Standard,143,2024-06-28,Active
SUB_04059,User_4059,Ajman,4,Prepaid,Premium,143,2023-08-26,Active
SUB_04060,User_4060,Fujairah,3,Postpaid,Standard,312,2023-01-18,Active
SUB_04061,User_4061,Dubai,8,Prepaid,Basic,372,2023-10-01,Active
SUB_04062,User_4062,Dubai,1,Prepaid,Premium,186,2023-10-16,Active
SUB_04063,User_4063,Sharjah,2,Postpaid,Premium,421,2023-01-27,Suspended
SUB_04064,User_4064,Dubai,4,Prepaid,Standard,496,2024-03-09,Active
SUB_04065,User_4065,Ajman,4,Postpaid,Unlimited,305,2023-04-18,Active
SUB_04066,User_4066,Dubai,6,Prepaid,Unlimited,444,2023-11-20,Active
SUB_04067,User_4067,Dubai,1,Prepaid,Standard,86,2024-06-14,Active
SUB_04068,User_4068,Fujairah,5,Prepaid,Standard,191,2023-04-14,Active
SUB_04069,User_4069,Sharjah,4,Prepaid,Unlimited,196,2023-11-28,Active
SUB_04070,User_4070,Sharjah,3,Postpaid,Basic,57,2023-12-28,Active
SUB_04071,User_4071,Dubai,4,Prepaid,Standard,300,2023-10-16,Active
SUB_04072,User_4072,Sharjah,6,Prepaid,Basic,184,2024-03-19,Active
SUB_04073,User_4073,Abu Dhabi,2,Prepaid,Premium,108,2023-02-06,Active
SUB_04074,User_4074,Abu Dhabi,6,Prepaid,Premium,172,2023-12-14,Active
SUB_04075,User_4075,Sharjah,4,Postpaid,Basic,496,2023-02-12,Active
SUB_04076,User_4076,Abu Dhabi,8,Prepaid,Unlimited,312,2023-05-06,Active
SUB_04077,User_4077,Abu Dhabi,5,Postpaid,Premium,169,2023-01-09,Active
SUB_04078,User_4078,Dubai,7,Postpaid,Premium,488,2024-06-09,Active
SUB_04079,User_4079,Sharjah,4,Postpaid,Basic,308,2023-05-11,Active
SUB_04080,User_4080,Dubai,1,Postpaid,Standard,372,2023-11-21,Active
SUB_04081,User_4081,Sharjah,4,Prepaid,Premium,67,2023-07-03,Active
SUB_04082,User_4082,Dubai,5,Prepaid,Standard,350,2023-10-09,Active
SUB_04083,User_4083,Abu Dhabi,1,Postpaid,Premium,402,2023-02-22,Active
SUB_04084,User_4084,Sharjah,3,Postpaid,Premium,141,2024-07-06,Active
SUB_04085,User_4085,Dubai,8,Postpaid,Standard,213,2024-06-16,Active
SUB_04086,User_4086,Dubai,1,Postpaid,Premium,193,2024-01-12,Active
SUB_04087,User_4087,Dubai,6,Prepaid,Basic,384,2023-10-22,Churned
SUB_04088,User_4088,Abu Dhabi,2,Prepaid,Basic,462,2023-07-27,Active
SUB_04089,User_4089,Sharjah,6,Postpaid,Basic,364,2024-10-24,Active
SUB_04090,User_4090,Dubai,7,Postpaid,Standard,451,2024-04-21,Active
SUB_04091,User_4091,Sharjah,1,Prepaid,Standard,482,2023-03-10,Suspended
SUB_04092,User_4092,Dubai,3,Postpaid,Premium,287,2024-03-12,Active
SUB_04093,User_4093,Abu Dhabi,4,Prepaid,Premium,223,2023-10-28,Active
SUB_04094,User_4094,Ajman,8,Prepaid,Standard,132,2023-01-27,Suspended
SUB_04095,User_4095,Dubai,1,Postpaid,Premium,206,2024-09-19,Active
SUB_04096,User_4096,Abu Dhabi,6,Postpaid,Basic,158,2024-10-15,Active
SUB_04097,User_4097,Dubai,1,Prepaid,Basic,227,2024-07-06,Churned
SUB_04098,User_4098,Dubai,1,Prepaid,Standard,299,2023-04-16,Active
SUB_04099,User_4099,Dubai,1,Prepaid,Standard,302,2024-08-08,Active
SUB_04100,User_4100,Dubai,3,Postpaid,Premium,104,2024-07-25,Active
SUB_04101,User_4101,Abu Dhabi,8,Prepaid,Standard,204,2024-09-25,Active
SUB_04102,User_4102,Abu Dhabi,5,Postpaid,Premium,440,2024-12-15,Active
SUB_04103,User_4103,Abu Dhabi,5,Postpaid,Premium,140,2023-01-11,Active
SUB_04104,User_4104,Dubai,1,Postpaid,Unlimited,388,2024-10-20,Active
SUB_04105,User_4105,Dubai,3,Prepaid,Basic,175,2023-08-04,Active
SUB_04106,User_4106,Sharjah,3,Postpaid,Standard,386,2023-11-17,Active
SUB_04107,User_4107,Fujairah,7,Prepaid,Standard,218,2024-04-04,Active
SUB_04108,User_4108,Dubai,1,Prepaid,Unlimited,188,2024-06-09,Active
SUB_04109,User_4109,Ajman,6,Prepaid,Basic,54,2024-08-01,Active
SUB_04110,User_4110,Abu Dhabi,6,Prepaid,Standard,115,2024-11-22,Active
SUB_04111,User_4111,Abu Dhabi,2,Postpaid,Standard,160,2023-06-09,Active
SUB_04112,User_4112,Abu Dhabi,8,Prepaid,Standard,233,2024-04-08,Suspended
SUB_04113,User_4113,Dubai,1,Prepaid,Basic,317,2024-06-05,Active
SUB_04114,User_4114,Dubai,2,Postpaid,Basic,219,2024-09-27,Active
SUB_04115,User_4115,Abu Dhabi,6,Prepaid,Standard,411,2023-09-30,Active
SUB_04116,User_4116,Dubai,6,Postpaid,Standard,293,2023-08-29,Active
SUB_04117,User_4117,Ajman,1,Prepaid,Basic,380,2024-10-16,Active
SUB_04118,User_4118,Abu Dhabi,2,Prepaid,Standard,187,2023-06-16,Active
SUB_04119,User_4119,Dubai,2,Postpaid,Basic,77,2024-07-22,Active
SUB_04120,User_4120,Sharjah,1,Prepaid,Unlimited,56,2024-10-11,Active
SUB_04121,User_4121,Dubai,8,Prepaid,Standard,447,2023-11-23,Active
SUB_04122,User_4122,Abu Dhabi,7,Prepaid,Premium,382,2024-06-12,Active
SUB_04123,User_4123,Sharjah,2,Prepaid,Standard,366,2023-09-30,Active
SUB_04124,User_4124,Ajman,7,Prepaid,Unlimited,100,2024-01-11,Active
SUB_04125,User_4125,Sharjah,4,Prepaid,Standard,475,2024-01-10,Suspended
SUB_04126,User_4126,Sharjah,8,Prepaid,Standard,185,2023-11-30,Active
SUB_04127,User_4127,Sharjah,6,Postpaid,Standard,227,2023-01-03,Active
SUB_04128,User_4128,Ajman,5,Prepaid,Premium,178,2023-08-31,Active
SUB_04129,User_4129,Dubai,8,Prepaid,Standard,246,2024-09-11,Active
SUB_04130,User_4130,Dubai,7,Prepaid,Basic,316,2023-02-20,Active
SUB_04131,User_4131,Dubai,7,Postpaid,Basic,156,2023-12-16,Suspended
SUB_04132,User_4132,Dubai,7,Postpaid,Standard,97,2023-06-23,Suspended
SUB_04133,User_4133,Sharjah,3,Postpaid,Standard,187,2023-04-26,Active
SUB_04134,User_4134,Abu Dhabi,8,Postpaid,Basic,448,2024-11-25,Active
SUB_04135,User_4135,Abu Dhabi,2,Prepaid,Standard,152,2023-12-27,Active
SUB_04136,User_4136,Dubai,2,Prepaid,Standard,96,2023-12-21,Suspended
SUB_04137,User_4137,Sharjah,3,Postpaid,Premium,202,2024-10-27,Active
SUB_04138,User_4138,Dubai,2,Postpaid,Basic,417,2023-03-17,Active
SUB_04139,User_4139,Sharjah,3,Prepaid,Standard,55,2023-03-22,Suspended
SUB_04140,User_4140,Abu Dhabi,7,Prepaid,Premium,60,2023-08-17,Active
SUB_04141,User_4141,Dubai,1,Postpaid,Standard,66,2023-03-13,Active
SUB_04142,User_4142,Dubai,8,Postpaid,Basic,192,2024-02-07,Suspended
SUB_04143,User_4143,Dubai,4,Prepaid,Premium,321,2023-08-06,Active
SUB_04144,User_4144,Sharjah,7,Postpaid,Standard,361,2024-03-27,Active
SUB_04145,User_4145,Ajman,4,Prepaid,Standard,115,2024-01-02,Active
SUB_04146,User_4146,Abu Dhabi,6,Prepaid,Unlimited,469,2024-08-12,Active
SUB_04147,User_4147,Dubai,7,Prepaid,Unlimited,388,2024-10-31,Suspended
SUB_04148,User_4148,Abu Dhabi,5,Prepaid,Standard,471,2024-07-13,Churned
SUB_04149,User_4149,Sharjah,2,Prepaid,Basic,380,2023-11-08,Active
SUB_04150,User_4150,Sharjah,5,Postpaid,Standard,305,2023-10-25,Active
SUB_04151,User_4151,Dubai,1,Prepaid,Basic,176,2023-01-24,Active
SUB_04152,User_4152,Dubai,4,Prepaid,Basic,180,2023-04-20,Active
SUB_04153,User_4153,Sharjah,8,Prepaid,Standard,67,2023-02-21,Active
SUB_04154,User_4154,Abu Dhabi,7,Prepaid,Unlimited,256,2023-10-17,Active
SUB_04155,User_4155,Dubai,8,Postpaid,Premium,138,2024-03-19,Active
SUB_04156,User_4156,Dubai,1,Postpaid,Standard,487,2024-04-11,Active
SUB_04157,User_4157,Abu Dhabi,1,Postpaid,Standard,292,2023-09-16,Suspended
SUB_04158,User_4158,Ajman,2,Postpaid,Basic,399,2023-11-20,Active
SUB_04159,User_4159,Fujairah,1,Prepaid,Basic,66,2024-10-12,Active
SUB_04160,User_4160,Abu Dhabi,7,Prepaid,Basic,272,2023-12-04,Active
SUB_04161,User_4161,Abu Dhabi,7,Postpaid,Premium,419,2024-07-09,Active
SUB_04162,User_4162,Dubai,8,Postpaid,Basic,412,2024-02-26,Active
SUB_04163,User_4163,Abu Dhabi,8,Postpaid,Premium,259,2023-09-16,Active
SUB_04164,User_4164,Abu Dhabi,4,Postpaid,Standard,148,2024-09-16,Active
SUB_04165,User_4165,Abu Dhabi,7,Postpaid,Basic,62,2023-03-06,Active
SUB_04166,User_4166,Abu Dhabi,5,Prepaid,Basic,368,2023-06-12,Active
SUB_04167,User_4167,Dubai,4,Prepaid,Standard,319,2023-06-13,Active
SUB_04168,User_4168,Dubai,2,Postpaid,Unlimited,236,2024-11-08,Active
SUB_04169,User_4169,Dubai,4,Postpaid,Premium,469,2023-02-08,Active
SUB_04170,User_4170,Dubai,3,Prepaid,Standard,323,2024-10-26,Active
SUB_04171,User_4171,Dubai,8,Prepaid,Standard,182,2023-11-16,Active
SUB_04172,User_4172,Fujairah,5,Prepaid,Standard,63,2023-12-26,Active
SUB_04173,User_4173,Abu Dhabi,8,Prepaid,Unlimited,330,2023-09-26,Active
SUB_04174,User_4174,Abu Dhabi,3,Postpaid,Premium,93,2023-11-20,Active
SUB_04175,User_4175,Ajman,3,Prepaid,Standard,426,2023-11-22,Active
SUB_04176,User_4176,Fujairah,6,Prepaid,Standard,344,2024-08-09,Active
SUB_04177,User_4177,Abu Dhabi,7,Prepaid,Standard,445,2023-09-14,Active
SUB_04178,User_4178,Sharjah,2,Postpaid,Standard,153,2023-07-19,Active
SUB_04179,User_4179,Dubai,1,Prepaid,Basic,494,2024-03-13,Active
SUB_04180,User_4180,Dubai,3,Prepaid,Standard,111,2024-09-01,Active
SUB_04181,User_4181,Abu Dhabi,4,Prepaid,Unlimited,102,2023-04-14,Active
SUB_04182,User_4182,Sharjah,1,Prepaid,Standard,358,2024-01-07,Active
SUB_04183,User_4183,Sharjah,4,Prepaid,Basic,461,2023-06-13,Active
SUB_04184,User_4184,Dubai,8,Prepaid,Premium,468,2023-04-23,Active
SUB_04185,User_4185,Dubai,4,Postpaid,Basic,167,2024-09-06,Active
SUB_04186,User_4186,Abu Dhabi,1,Prepaid,Basic,370,2024-07-02,Active
SUB_04187,User_4187,Dubai,1,Prepaid,Basic,180,2023-04-16,Active
SUB_04188,User_4188,Abu Dhabi,7,Postpaid,Standard,348,2024-11-29,Active
SUB_04189,User_4189,Sharjah,4,Prepaid,Standard,355,2023-12-30,Active
SUB_04190,User_4190,Sharjah,2,Postpaid,Standard,248,2023-01-21,Churned
SUB_04191,User_4191,Sharjah,7,Prepaid,Premium,442,2024-10-21,Active
SUB_04192,User_4192,Ajman,5,Prepaid,Standard,85,2023-05-09,Active
SUB_04193,User_4193,Abu Dhabi,6,Postpaid,Premium,328,2024-04-27,Active
SUB_04194,User_4194,Sharjah,5,Postpaid,Basic,265,2024-11-29,Active
SUB_04195,User_4195,Abu Dhabi,2,Prepaid,Premium,123,2023-07-18,Active
SUB_04196,User_4196,Dubai,7,Prepaid,Premium,355,2024-09-11,Active
SUB_04197,User_4197,Dubai,6,Prepaid,Premium,104,2024-06-04,Churned
SUB_04198,User_4198,Dubai,7,Postpaid,Standard,430,2024-02-24,Active
SUB_04199,User_4199,Abu Dhabi,1,Postpaid,Premium,61,2023-08-14,Active
SUB_04200,User_4200,Abu Dhabi,6,Prepaid,Basic,132,2023-07-28,Active
SUB_04201,User_4201,Sharjah,8,Prepaid,Premium,81,2023-09-02,Active
SUB_04202,User_4202,Dubai,4,Prepaid,Basic,457,2023-10-15,Active
SUB_04203,User_4203,Dubai,5,Prepaid,Basic,135,2023-03-07,Active
SUB_04204,User_4204,Fujairah,6,Prepaid,Standard,281,2023-06-02,Active
SUB_04205,User_4205,Dubai,4,Prepaid,Premium,460,2024-05-05,Suspended
SUB_04206,User_4206,Abu Dhabi,7,Postpaid,Basic,494,2024-03-10,Active
SUB_04207,User_4207,Abu Dhabi,2,Postpaid,Unlimited,324,2024-12-03,Active
SUB_04208,User_4208,Abu Dhabi,6,Postpaid,Unlimited,250,2023-08-06,Active
SUB_04209,User_4209,Dubai,4,Prepaid,Standard,100,2024-03-04,Active
SUB_04210,User_4210,Dubai,7,Prepaid,Standard,369,2024-05-16,Suspended
SUB_04211,User_4211,Dubai,7,Postpaid,Premium,305,2024-10-27,Active
SUB_04212,User_4212,Abu Dhabi,7,Prepaid,Standard,290,2024-08-16,Active
SUB_04213,User_4213,Abu Dhabi,2,Postpaid,Standard,254,2023-08-09,Active
SUB_04214,User_4214,Dubai,1,Prepaid,Unlimited,435,2024-03-10,Active
SUB_04215,User_4215,Abu Dhabi,2,Prepaid,Unlimited,469,2023-10-07,Active
SUB_04216,User_4216,Sharjah,2,Prepaid,Unlimited,433,2024-09-14,Active
SUB_04217,User_4217,Dubai,8,Prepaid,Basic,444,2023-04-02,Active
SUB_04218,User_4218,Abu Dhabi,5,Postpaid,Basic,245,2024-06-07,Active
SUB_04219,User_4219,Sharjah,7,Prepaid,Basic,293,2023-05-19,Active
SUB_04220,User_4220,Dubai,4,Prepaid,Standard,369,2024-10-28,Active
SUB_04221,User_4221,Dubai,6,Prepaid,Standard,50,2023-01-23,Active
SUB_04222,User_4222,Abu Dhabi,5,Postpaid,Standard,138,2024-02-21,Active
SUB_04223,User_4223,Ajman,7,Prepaid,Standard,331,2023-12-14,Active
SUB_04224,User_4224,Sharjah,3,Prepaid,Premium,188,2023-08-25,Active
SUB_04225,User_4225,Abu Dhabi,2,Prepaid,Premium,136,2023-07-02,Active
SUB_04226,User_4226,Sharjah,3,Prepaid,Premium,51,2024-05-22,Active
SUB_04227,User_4227,Abu Dhabi,7,Prepaid,Basic,398,2023-07-17,Active
SUB_04228,User_4228,Abu Dhabi,5,Postpaid,Basic,217,2024-11-12,Active
SUB_04229,User_4229,Abu Dhabi,4,Prepaid,Premium,168,2023-05-03,Active
SUB_04230,User_4230,Dubai,5,Prepaid,Standard,437,2024-06-29,Active
SUB_04231,User_4231,Sharjah,8,Postpaid,Standard,129,2024-01-16,Suspended
SUB_04232,User_4232,Abu Dhabi,4,Prepaid,Basic,160,2024-05-29,Active
SUB_04233,User_4233,Abu Dhabi,4,Prepaid,Basic,214,2023-01-06,Active
SUB_04234,User_4234,Ajman,7,Prepaid,Standard,431,2023-10-31,Active
SUB_04235,User_4235,Dubai,1,Prepaid,Premium,494,2024-09-05,Suspended
SUB_04236,User_4236,Dubai,7,Postpaid,Unlimited,268,2023-07-11,Active
SUB_04237,User_4237,Dubai,2,Postpaid,Standard,54,2024-01-11,Active
SUB_04238,User_4238,Sharjah,5,Postpaid,Standard,448,2024-06-08,Active
SUB_04239,User_4239,Sharjah,4,Postpaid,Premium,264,2023-02-05,Active
SUB_04240,User_4240,Dubai,7,Prepaid,Standard,244,2023-03-11,Active
SUB_04241,User_4241,Sharjah,7,Prepaid,Standard,331,2023-10-16,Active
SUB_04242,User_4242,Abu Dhabi,5,Prepaid,Unlimited,55,2023-04-15,Active
SUB_04243,User_4243,Sharjah,5,Prepaid,Premium,428,2024-12-16,Active
SUB_04244,User_4244,Abu Dhabi,8,Postpaid,Unlimited,349,2023-11-09,Active
SUB_04245,User_4245,Abu Dhabi,4,Postpaid,Basic,107,2023-02-24,Active
SUB_04246,User_4246,Ajman,6,Prepaid,Standard,386,2023-04-17,Active
SUB_04247,User_4247,Dubai,8,Prepaid,Premium,351,2024-10-14,Active
SUB_04248,User_4248,Dubai,3,Prepaid,Basic,151,2023-11-03,Active
SUB_04249,User_4249,Abu Dhabi,2,Prepaid,Premium,475,2023-02-05,Active
SUB_04250,User_4250,Fujairah,2,Prepaid,Basic,97,2023-05-13,Active
SUB_04251,User_4251,Abu Dhabi,6,Prepaid,Premium,419,2023-01-25,Churned
SUB_04252,User_4252,Dubai,1,Postpaid,Standard,460,2023-02-06,Active
SUB_04253,User_4253,Dubai,8,Postpaid,Basic,325,2023-01-19,Active
SUB_04254,User_4254,Abu Dhabi,6,Prepaid,Standard,420,2023-02-04,Active
SUB_04255,User_4255,Dubai,1,Prepaid,Premium,212,2023-12-29,Active
SUB_04256,User_4256,Sharjah,1,Prepaid,Standard,381,2024-02-22,Active
SUB_04257,User_4257,Fujairah,6,Postpaid,Standard,481,2024-03-05,Active
SUB_04258,User_4258,Abu Dhabi,2,Postpaid,Premium,245,2024-06-01,Active
SUB_04259,User_4259,Abu Dhabi,3,Postpaid,Standard,426,2024-04-11,Active
SUB_04260,User_4260,Abu Dhabi,2,Prepaid,Standard,485,2023-07-18,Active
SUB_04261,User_4261,Dubai,7,Postpaid,Basic,414,2024-06-29,Active
SUB_04262,User_4262,Ajman,2,Prepaid,Unlimited,373,2024-07-21,Active
SUB_04263,User_4263,Abu Dhabi,2,Prepaid,Basic,181,2023-07-30,Active
SUB_04264,User_4264,Abu Dhabi,8,Prepaid,Standard,472,2024-08-31,Suspended
SUB_04265,User_4265,Sharjah,6,Prepaid,Premium,454,2024-05-15,Active
SUB_04266,User_4266,Abu Dhabi,6,Postpaid,Basic,115,2023-08-29,Active
SUB_04267,User_4267,Abu Dhabi,7,Prepaid,Standard,449,2023-06-19,Churned
SUB_04268,User_4268,Dubai,7,Prepaid,Basic,440,2023-10-21,Active
SUB_04269,User_4269,Sharjah,8,Prepaid,Premium,132,2023-11-11,Active
SUB_04270,User_4270,Ajman,6,Prepaid,Standard,314,2023-05-07,Active
SUB_04271,User_4271,Abu Dhabi,2,Prepaid,Premium,278,2024-04-12,Active
SUB_04272,User_4272,Fujairah,3,Prepaid,Premium,322,2024-01-02,Active
SUB_04273,User_4273,Dubai,1,Prepaid,Standard,268,2023-01-21,Active
SUB_04274,User_4274,Abu Dhabi,5,Prepaid,Premium,274,2023-11-12,Active
SUB_04275,User_4275,Abu Dhabi,1,Postpaid,Standard,162,2023-03-31,Active
SUB_04276,User_4276,Abu Dhabi,7,Prepaid,Standard,189,2024-02-08,Active
SUB_04277,User_4277,Abu Dhabi,7,Prepaid,Standard,234,2024-06-01,Active
SUB_04278,User_4278,Dubai,1,Prepaid,Unlimited,222,2024-03-26,Active
SUB_04279,User_4279,Dubai,5,Postpaid,Standard,425,2024-08-31,Active
SUB_04280,User_4280,Abu Dhabi,2,Postpaid,Standard,60,2023-05-30,Active
SUB_04281,User_4281,Dubai,3,Prepaid,Standard,446,2024-03-21,Active
SUB_04282,User_4282,Sharjah,3,Prepaid,Standard,208,2023-03-21,Active
SUB_04283,User_4283,Dubai,1,Postpaid,Basic,254,2023-01-17,Active
SUB_04284,User_4284,Dubai,5,Postpaid,Standard,279,2023-05-18,Active
SUB_04285,User_4285,Abu Dhabi,8,Postpaid,Standard,75,2024-10-13,Churned
SUB_04286,User_4286,Abu Dhabi,7,Postpaid,Standard,368,2024-05-22,Active
SUB_04287,User_4287,Ajman,4,Postpaid,Standard,208,2024-07-05,Active
SUB_04288,User_4288,Abu Dhabi,2,Prepaid,Standard,327,2024-11-10,Active
SUB_04289,User_4289,Dubai,8,Prepaid,Premium,439,2023-03-15,Active
SUB_04290,User_4290,Sharjah,1,Postpaid,Unlimited,197,2023-03-15,Suspended
SUB_04291,User_4291,Abu Dhabi,3,Postpaid,Standard,315,2023-02-19,Churned
SUB_04292,User_4292,Dubai,7,Prepaid,Basic,132,2023-01-10,Active
SUB_04293,User_4293,Abu Dhabi,8,Postpaid,Unlimited,468,2023-04-13,Active
SUB_04294,User_4294,Ajman,8,Prepaid,Premium,75,2024-01-23,Active
SUB_04295,User_4295,Abu Dhabi,6,Prepaid,Standard,120,2024-01-20,Active
SUB_04296,User_4296,Dubai,6,Postpaid,Basic,86,2023-10-26,Active
SUB_04297,User_4297,Dubai,5,Prepaid,Basic,441,2023-12-05,Active
SUB_04298,User_4298,Dubai,5,Prepaid,Basic,182,2024-01-24,Active
SUB_04299,User_4299,Abu Dhabi,1,Prepaid,Basic,477,2024-04-18,Suspended
SUB_04300,User_4300,Abu Dhabi,8,Prepaid,Unlimited,175,2024-09-07,Suspended
SUB_04301,User_4301,Dubai,4,Prepaid,Standard,164,2023-05-22,Active
SUB_04302,User_4302,Ajman,3,Prepaid,Premium,141,2023-06-19,Active
SUB_04303,User_4303,Sharjah,1,Prepaid,Premium,291,2023-01-13,Active
SUB_04304,User_4304,Abu Dhabi,4,Postpaid,Premium,249,2024-10-30,Active
SUB_04305,User_4305,Sharjah,7,Postpaid,Premium,256,2024-03-24,Active
SUB_04306,User_4306,Dubai,5,Prepaid,Unlimited,166,2023-06-23,Active
SUB_04307,User_4307,Abu Dhabi,6,Postpaid,Standard,268,2024-11-04,Active
SUB_04308,User_4308,Abu Dhabi,2,Prepaid,Unlimited,354,2023-05-12,Active
SUB_04309,User_4309,Sharjah,8,Prepaid,Premium,292,2024-06-23,Active
SUB_04310,User_4310,Sharjah,7,Prepaid,Basic,341,2024-08-17,Churned
SUB_04311,User_4311,Dubai,6,Postpaid,Premium,331,2023-09-26,Active
SUB_04312,User_4312,Ajman,3,Postpaid,Premium,350,2023-09-08,Active
SUB_04313,User_4313,Dubai,3,Prepaid,Unlimited,366,2024-01-05,Active
SUB_04314,User_4314,Ajman,6,Prepaid,Standard,221,2024-09-09,Active
SUB_04315,User_4315,Fujairah,7,Prepaid,Standard,437,2024-06-09,Active
SUB_04316,User_4316,Dubai,6,Prepaid,Basic,125,2024-08-14,Active
SUB_04317,User_4317,Sharjah,4,Prepaid,Standard,258,2024-05-20,Suspended
SUB_04318,User_4318,Dubai,1,Prepaid,Basic,363,2024-11-02,Active
SUB_04319,User_4319,Abu Dhabi,5,Postpaid,Standard,154,2023-06-27,Active
SUB_04320,User_4320,Abu Dhabi,4,Prepaid,Premium,75,2024-10-28,Active
SUB_04321,User_4321,Abu Dhabi,2,Postpaid,Basic,400,2024-06-30,Active
SUB_04322,User_4322,Ajman,6,Postpaid,Standard,128,2023-09-16,Active
SUB_04323,User_4323,Sharjah,2,Prepaid,Basic,177,2023-09-17,Active
SUB_04324,User_4324,Abu Dhabi,2,Postpaid,Basic,462,2023-05-15,Active
SUB_04325,User_4325,Sharjah,4,Postpaid,Standard,186,2024-04-05,Active
SUB_04326,User_4326,Fujairah,5,Prepaid,Basic,383,2024-05-03,Active
SUB_04327,User_4327,Dubai,7,Prepaid,Standard,85,2024-10-04,Churned
SUB_04328,User_4328,Fujairah,3,Postpaid,Basic,437,2023-03-22,Active
SUB_04329,User_4329,Dubai,1,Prepaid,Basic,108,2024-01-02,Active
SUB_04330,User_4330,Sharjah,8,Prepaid,Standard,279,2023-02-28,Active
SUB_04331,User_4331,Dubai,3,Prepaid,Standard,470,2023-03-15,Active
SUB_04332,User_4332,Dubai,5,Postpaid,Basic,173,2023-08-27,Active
SUB_04333,User_4333,Abu Dhabi,8,Postpaid,Standard,137,2023-05-09,Active
SUB_04334,User_4334,Abu Dhabi,3,Postpaid,Premium,386,2024-02-16,Active
SUB_04335,User_4335,Abu Dhabi,6,Prepaid,Premium,190,2023-11-11,Active
SUB_04336,User_4336,Dubai,6,Prepaid,Basic,453,2024-01-09,Active
SUB_04337,User_4337,Abu Dhabi,4,Prepaid,Standard,322,2024-03-12,Active
SUB_04338,User_4338,Ajman,2,Postpaid,Premium,100,2023-05-18,Active
SUB_04339,User_4339,Abu Dhabi,8,Prepaid,Basic,104,2024-03-30,Active
SUB_04340,User_4340,Dubai,5,Prepaid,Premium,466,2024-09-06,Active
SUB_04341,User_4341,Abu Dhabi,5,Prepaid,Unlimited,454,2023-01-09,Active
SUB_04342,User_4342,Dubai,3,Prepaid,Premium,386,2023-08-20,Active
SUB_04343,User_4343,Sharjah,4,Postpaid,Premium,199,2024-09-02,Active
SUB_04344,User_4344,Sharjah,3,Postpaid,Premium,202,2024-12-30,Active
SUB_04345,User_4345,Abu Dhabi,3,Postpaid,Standard,268,2024-02-01,Active
SUB_04346,User_4346,Abu Dhabi,5,Prepaid,Premium,268,2024-11-10,Active
SUB_04347,User_4347,Sharjah,3,Postpaid,Premium,415,2024-07-27,Active
SUB_04348,User_4348,Abu Dhabi,2,Postpaid,Premium,445,2023-11-14,Active
SUB_04349,User_4349,Sharjah,3,Prepaid,Standard,448,2024-05-21,Active
SUB_04350,User_4350,Abu Dhabi,8,Postpaid,Standard,391,2024-06-05,Active
SUB_04351,User_4351,Sharjah,2,Prepaid,Premium,307,2023-03-28,Active
SUB_04352,User_4352,Abu Dhabi,5,Postpaid,Basic,437,2024-12-16,Active
SUB_04353,User_4353,Abu Dhabi,4,Postpaid,Premium,94,2023-11-14,Active
SUB_04354,User_4354,Fujairah,6,Postpaid,Unlimited,318,2023-11-29,Churned
SUB_04355,User_4355,Abu Dhabi,8,Prepaid,Premium,360,2023-12-26,Active
SUB_04356,User_4356,Abu Dhabi,2,Prepaid,Unlimited,209,2023-08-29,Active
SUB_04357,User_4357,Dubai,4,Prepaid,Premium,327,2023-02-25,Active
SUB_04358,User_4358,Abu Dhabi,4,Prepaid,Basic,394,2023-04-20,Suspended
SUB_04359,User_4359,Abu Dhabi,2,Postpaid,Premium,104,2023-02-18,Active
SUB_04360,User_4360,Dubai,5,Postpaid,Basic,194,2023-01-16,Active
SUB_04361,User_4361,Dubai,1,Postpaid,Standard,284,2023-03-14,Active
SUB_04362,User_4362,Abu Dhabi,4,Prepaid,Standard,228,2023-07-21,Churned
SUB_04363,User_4363,Sharjah,4,Postpaid,Basic,257,2023-04-03,Churned
SUB_04364,User_4364,Abu Dhabi,5,Postpaid,Standard,185,2024-10-10,Active
SUB_04365,User_4365,Dubai,5,Postpaid,Standard,494,2023-02-02,Active
SUB_04366,User_4366,Sharjah,3,Prepaid,Standard,402,2024-08-22,Active
