ticket_id,subscriber_id,ticket_date,ticket_channel,ticket_category,priority,status,resolution_date,sla_target_hours,assigned_team
TIC_4259,SUB_00456,2025-12-30,Online Chat,Billing Query,Low,Resolved,1767297600000000000,48,Tier 3
TIC_4260,SUB_02673,2025-11-07,Call Center,Complaint,Low,Resolved,1762776000000000000,72,Tier 2
TIC_4261,SUB_03931,2025-10-20,Online Chat,Complaint,Medium,Escalated,,48,Tier 1
TIC_4262,SUB_03442,2025-12-16,Online Chat,Billing Query,Medium,Resolved,1766037600000000000,72,Tier 2
TIC_4263,SUB_04174,2025-12-20,Call Center,Complaint,Medium,Resolved,1766455200000000000,48,Tier 1
TIC_4264,SUB_03048,2025-11-06,App,Technical Support,Low,Resolved,1762696800000000000,72,Tier 1
TIC_4265,SUB_02728,2025-11-12,Retail Store,Plan Change,Critical,Resolved,1763128800000000000,48,Field Ops
TIC_4266,SUB_01850,2025-09-14,Call Center,Plan Change,Medium,Resolved,1757862000000000000,24,Tier 1
TIC_4267,SUB_01234,2025-10-27,Call Center,Network Issue,Low,In Progress,,48,Tier 1
TIC_4268,SUB_04045,2025-09-26,Call Center,Plan Change,Low,Resolved,1758956400000000000,72,Tier 1
TIC_4269,SUB_01181,2025-09-21,Online Chat,Billing Query,Critical,Open,,24,Tier 2
TIC_4270,SUB_04892,2025-10-08,Call Center,Plan Change,Critical,Open,,24,Tier 3
TIC_4271,SUB_03636,2025-10-14,Call Center,Plan Change,Low,Resolved,1760587200000000000,24,Tier 2
TIC_4272,SUB_00242,2025-10-15,App,Complaint,High,Resolved,1760508000000000000,72,Tier 2
TIC_4273,SUB_03396,2025-12-21,Call Center,Technical Support,Medium,Resolved,1766617200000000000,24,Tier 2
TIC_4274,SUB_00292,2025-12-14,Call Center,Complaint,Low,Open,,24,Tier 2
TIC_4275,SUB_03706,2025-11-11,Online Chat,Billing Query,High,Resolved,1762920000000000000,24,Tier 1
TIC_4276,SUB_00255,2025-10-04,App,Complaint,Medium,Resolved,1759575600000000000,24,Tier 3
TIC_4277,SUB_01081,2025-10-21,Call Center,Billing Query,Low,Resolved,1761044400000000000,48,Tier 1
TIC_4278,SUB_03843,2025-10-27,Online Chat,Technical Support,High,Resolved,1761652800000000000,24,Tier 2
TIC_4279,SUB_00787,2025-10-09,App,Network Issue,High,In Progress,,72,Tier 3
TIC_4280,SUB_02535,2025-11-05,Call Center,Network Issue,Low,Resolved,1762538400000000000,72,Tier 3
TIC_4281,SUB_00649,2025-12-06,App,Technical Support,Low,Resolved,1765119600000000000,24,Tier 2
TIC_4282,SUB_04246,2025-09-19,App,Plan Change,Low,Escalated,,24,Tier 3
TIC_4283,SUB_01719,2025-10-19,Call Center,Technical Support,Medium,Open,,24,Tier 2
TIC_4284,SUB_00400,2025-09-07,Online Chat,Billing Query,Low,Resolved,1757358000000000000,72,Tier 1
TIC_4285,SUB_03704,2025-09-04,App,Complaint,High,Resolved,1757199600000000000,48,Tier 1
TIC_4286,SUB_01480,2025-10-21,App,Technical Support,Medium,Resolved,1761217200000000000,48,Tier 3
TIC_4287,SUB_02032,2025-09-19,Call Center,Complaint,Low,Resolved,1758355200000000000,72,Field Ops
TIC_4288,SUB_00539,2025-09-29,Online Chat,Billing Query,Medium,Resolved,1759204800000000000,48,Tier 2
TIC_4289,SUB_01187,2025-09-20,App,Plan Change,Critical,Resolved,1758409200000000000,48,Tier 1
TIC_4290,SUB_02211,2025-12-26,Retail Store,Billing Query,Medium,Open,,72,Tier 3
TIC_4291,SUB_01102,2025-09-25,Call Center,Complaint,Low,Resolved,1758812400000000000,72,Tier 1
TIC_4292,SUB_00564,2025-11-06,Call Center,Complaint,High,Resolved,1762520400000000000,72,Tier 3
TIC_4293,SUB_02710,2025-09-09,App,Technical Support,Medium,Resolved,1757692800000000000,48,Tier 2
TIC_4294,SUB_03700,2025-11-15,Call Center,Complaint,Medium,Resolved,1763409600000000000,48,Tier 1
TIC_4295,SUB_04704,2025-10-13,Call Center,Plan Change,Medium,Resolved,1760410800000000000,72,Field Ops
TIC_4296,SUB_01499,2025-12-13,Online Chat,Billing Query,Low,Escalated,,24,Tier 1
TIC_4297,SUB_00276,2025-12-29,Online Chat,Complaint,Low,Resolved,1767006000000000000,24,Tier 3
TIC_4298,SUB_03758,2025-12-19,Online Chat,Technical Support,High,Escalated,,48,Tier 2
TIC_4299,SUB_03155,2025-10-11,App,Plan Change,Critical,Resolved,1760364000000000000,72,Field Ops
TIC_4300,SUB_03902,2025-11-21,App,Network Issue,High,Resolved,1763773200000000000,48,Tier 2
TIC_4301,SUB_01524,2025-09-04,App,Billing Query,Low,Resolved,1757026800000000000,24,Tier 1
TIC_4302,SUB_00501,2025-11-21,Call Center,Plan Change,Medium,Escalated,,24,Tier 1
TIC_4303,SUB_02518,2025-09-09,Call Center,Billing Query,Low,Resolved,1757494800000000000,24,Tier 1
TIC_4304,SUB_04188,2025-12-25,Call Center,Network Issue,Low,In Progress,,72,Tier 3
TIC_4305,SUB_00912,2025-12-10,Call Center,Billing Query,Low,Resolved,1765573200000000000,72,Tier 1
TIC_4306,SUB_02321,2025-12-01,Online Chat,Network Issue,High,Resolved,1764741600000000000,72,Tier 3
TIC_4307,SUB_03377,2025-10-10,Retail Store,Network Issue,High,Resolved,1760194800000000000,24,Tier 3
TIC_4308,SUB_00488,2025-12-13,Call Center,Complaint,Low,Open,,48,Field Ops
TIC_4309,SUB_04657,2025-11-15,Call Center,Plan Change,Medium,Resolved,1763452800000000000,72,Tier 2
TIC_4310,SUB_03878,2025-12-17,Call Center,Network Issue,Medium,Resolved,1766134800000000000,24,Field Ops
TIC_4311,SUB_03646,2025-10-21,Call Center,Complaint,Low,Resolved,1761217200000000000,48,Field Ops
TIC_4312,SUB_01829,2025-09-13,Call Center,Plan Change,Low,Resolved,1757952000000000000,24,Field Ops
TIC_4313,SUB_02397,2025-09-11,Online Chat,Network Issue,Low,Resolved,1757689200000000000,48,Field Ops
TIC_4314,SUB_01039,2025-09-30,Call Center,Complaint,Medium,Resolved,1759413600000000000,24,Tier 2
TIC_4315,SUB_01927,2025-11-06,Call Center,Technical Support,Low,In Progress,,48,Tier 3
TIC_4316,SUB_01139,2025-09-11,Call Center,Technical Support,Medium,Resolved,1757847600000000000,48,Tier 2
TIC_4317,SUB_02800,2025-11-12,Online Chat,Billing Query,Low,Resolved,1762959600000000000,48,Tier 1
TIC_4318,SUB_03670,2025-12-15,Call Center,Technical Support,High,Resolved,1765814400000000000,48,Tier 2
TIC_4319,SUB_03063,2025-11-28,Online Chat,Complaint,Low,Resolved,1764360000000000000,72,Tier 2
TIC_4320,SUB_01576,2025-11-20,Call Center,Technical Support,Low,Escalated,,48,Field Ops
TIC_4321,SUB_00590,2025-09-13,Retail Store,Plan Change,Medium,Open,,24,Tier 2
TIC_4322,SUB_04497,2025-10-08,App,Complaint,Medium,Resolved,1760036400000000000,24,Tier 3
TIC_4323,SUB_03882,2025-12-03,Call Center,Billing Query,Low,Resolved,1764792000000000000,48,Tier 2
TIC_4324,SUB_04454,2025-10-21,App,Complaint,High,Resolved,1761112800000000000,24,Field Ops
TIC_4325,SUB_02478,2025-09-07,App,Complaint,Medium,Resolved,1757437200000000000,24,Field Ops
TIC_4326,SUB_04977,2025-12-26,Call Center,Complaint,High,Resolved,1766797200000000000,48,Tier 2
TIC_4327,SUB_04708,2025-10-25,Call Center,Technical Support,Medium,Open,,72,Tier 1
TIC_4328,SUB_02546,2025-12-08,App,Complaint,Medium,Resolved,1765206000000000000,48,Tier 1
TIC_4329,SUB_03861,2025-09-16,Call Center,Billing Query,Low,In Progress,,48,Tier 2
TIC_4330,SUB_01704,2025-12-12,Online Chat,Billing Query,High,Escalated,,72,Tier 2
TIC_4331,SUB_04602,2025-09-12,Call Center,Technical Support,Low,In Progress,,48,Tier 2
TIC_4332,SUB_00961,2025-10-10,App,Billing Query,Low,Resolved,1760342400000000000,48,Tier 1
TIC_4333,SUB_04365,2025-10-12,App,Technical Support,Medium,Resolved,1760464800000000000,72,Tier 1
TIC_4334,SUB_01881,2025-11-10,Online Chat,Network Issue,Low,Escalated,,72,Tier 3
TIC_4335,SUB_01387,2025-10-05,Call Center,Plan Change,Low,In Progress,,24,Tier 1
TIC_4336,SUB_04572,2025-09-22,Online Chat,Complaint,Medium,Resolved,1758668400000000000,48,Tier 1
TIC_4337,SUB_02116,2025-10-02,Call Center,Billing Query,Low,Resolved,1759410000000000000,48,Tier 3
TIC_4338,SUB_01175,2025-12-09,Call Center,Billing Query,Medium,Resolved,1765342800000000000,48,Field Ops
TIC_4339,SUB_04849,2025-10-15,Call Center,Network Issue,Low,In Progress,,24,Field Ops
TIC_4340,SUB_02820,2025-11-08,Call Center,Complaint,Medium,Resolved,1762675200000000000,24,Tier 1
TIC_4341,SUB_00680,2025-09-04,Retail Store,Technical Support,Low,Escalated,,72,Tier 3
TIC_4342,SUB_03938,2025-10-18,Online Chat,Network Issue,Medium,Resolved,1761080400000000000,24,Tier 1
TIC_4343,SUB_04638,2025-10-06,App,Complaint,Critical,Resolved,1759824000000000000,72,Tier 2
TIC_4344,SUB_04480,2025-12-24,Retail Store,Complaint,Low,Resolved,1766872800000000000,24,Tier 3
TIC_4345,SUB_00348,2025-12-20,Retail Store,Technical Support,Medium,Resolved,1766473200000000000,48,Tier 2
TIC_4346,SUB_01520,2025-11-17,App,Network Issue,Critical,Resolved,1763442000000000000,48,Field Ops
TIC_4347,SUB_04064,2025-09-08,App,Network Issue,Low,Open,,48,Tier 3
TIC_4348,SUB_03582,2025-11-05,Call Center,Plan Change,Low,Resolved,1762376400000000000,24,Tier 1
TIC_4349,SUB_02747,2025-10-28,App,Technical Support,Low,Escalated,,48,Tier 2
TIC_4350,SUB_01599,2025-10-25,Call Center,Plan Change,Medium,Resolved,1761375600000000000,24,Tier 3
TIC_4351,SUB_04214,2025-09-22,App,Complaint,Low,Resolved,1758564000000000000,48,Tier 3
TIC_4352,SUB_00310,2025-12-28,Call Center,Plan Change,Medium,Escalated,,24,Field Ops
TIC_4353,SUB_03983,2025-09-16,Retail Store,Technical Support,Low,Resolved,1758110400000000000,72,Tier 2
TIC_4354,SUB_01261,2025-10-31,Online Chat,Complaint,Critical,Open,,48,Tier 2
TIC_4355,SUB_00710,2025-10-16,Call Center,Network Issue,Low,In Progress,,48,Tier 2
TIC_4356,SUB_01846,2025-12-01,Call Center,Plan Change,Medium,Resolved,1764766800000000000,24,Tier 3
TIC_4357,SUB_01836,2025-11-08,Online Chat,Network Issue,Medium,In Progress,,72,Tier 3
TIC_4358,SUB_02561,2025-12-01,App,Network Issue,Medium,Open,,24,Tier 1
TIC_4359,SUB_03647,2025-11-30,Call Center,Technical Support,Low,Resolved,1764702000000000000,72,Tier 2
TIC_4360,SUB_03003,2025-11-22,App,Plan Change,Low,Resolved,1764018000000000000,48,Tier 3
TIC_4361,SUB_00131,2025-12-28,Retail Store,Billing Query,Medium,Resolved,1767092400000000000,24,Tier 2
TIC_4362,SUB_01677,2025-09-20,Call Center,Network Issue,Low,In Progress,,24,Tier 1
TIC_4363,SUB_00139,2025-09-14,Call Center,Technical Support,Low,Resolved,1758060000000000000,72,Tier 2
TIC_4364,SUB_00780,2025-12-25,App,Billing Query,Medium,Resolved,1766829600000000000,48,Tier 1
TIC_4365,SUB_02152,2025-11-06,Online Chat,Complaint,Critical,Resolved,1762588800000000000,24,Field Ops
TIC_4366,SUB_00041,2025-11-05,Online Chat,Billing Query,Medium,Resolved,1762495200000000000,48,Tier 2
TIC_4367,SUB_00772,2025-11-16,Call Center,Technical Support,High,Resolved,1763553600000000000,72,Tier 3
TIC_4368,SUB_03800,2025-09-05,Online Chat,Complaint,Low,Resolved,1757170800000000000,72,Field Ops
TIC_4369,SUB_00228,2025-11-13,App,Network Issue,High,Resolved,1763276400000000000,48,Tier 3
TIC_4370,SUB_01455,2025-11-12,Retail Store,Complaint,Medium,Resolved,1762988400000000000,24,Field Ops
TIC_4371,SUB_04551,2025-09-10,Online Chat,Plan Change,Medium,Escalated,,72,Tier 3
TIC_4372,SUB_00905,2025-11-13,Call Center,Network Issue,Low,Resolved,1763121600000000000,72,Field Ops
TIC_4373,SUB_00357,2025-10-13,Call Center,Network Issue,Low,Escalated,,72,Field Ops
TIC_4374,SUB_04947,2025-09-21,Retail Store,Complaint,Low,Resolved,1758650400000000000,48,Field Ops
TIC_4375,SUB_02169,2025-11-19,App,Billing Query,Medium,Open,,72,Tier 1
TIC_4376,SUB_00890,2025-10-28,App,Plan Change,Medium,Resolved,1761879600000000000,72,Tier 1
TIC_4377,SUB_04957,2025-12-26,Retail Store,Plan Change,Medium,Open,,24,Tier 2
TIC_4378,SUB_01350,2025-10-07,Call Center,Technical Support,Medium,Escalated,,24,Tier 1
TIC_4379,SUB_02980,2025-12-02,Online Chat,Network Issue,High,Resolved,1764907200000000000,72,Tier 2
TIC_4380,SUB_01594,2025-10-21,Online Chat,Technical Support,High,Open,,48,Tier 2
TIC_4381,SUB_02902,2025-09-15,Online Chat,Technical Support,Medium,Open,,72,Field Ops
TIC_4382,SUB_02470,2025-10-26,App,Technical Support,Low,Open,,48,Tier 2
TIC_4383,SUB_02755,2025-11-08,Call Center,Plan Change,Low,Resolved,1762750800000000000,48,Tier 1
TIC_4384,SUB_00921,2025-10-19,Call Center,Technical Support,High,Resolved,1760914800000000000,72,Tier 1
TIC_4385,SUB_02766,2025-12-07,App,Complaint,Medium,Resolved,1765400400000000000,48,Tier 2
TIC_4386,SUB_04508,2025-11-20,Online Chat,Plan Change,Medium,Resolved,1763888400000000000,48,Field Ops
TIC_4387,SUB_04934,2025-10-21,Call Center,Complaint,High,Resolved,1761166800000000000,24,Field Ops
TIC_4388,SUB_01503,2025-11-01,App,Plan Change,High,Resolved,1762203600000000000,48,Field Ops
TIC_4389,SUB_03191,2025-11-24,App,Network Issue,High,Open,,72,Tier 3
TIC_4390,SUB_00409,2025-11-26,Call Center,Technical Support,Low,Resolved,1764140400000000000,48,Tier 2
TIC_4391,SUB_04642,2025-11-21,Call Center,Technical Support,Low,Resolved,1763755200000000000,48,Tier 3
TIC_4392,SUB_03964,2025-11-15,Call Center,Network Issue,Medium,Open,,72,Tier 3
TIC_4393,SUB_02760,2025-09-11,App,Network Issue,Medium,Resolved,1757743200000000000,72,Tier 3
TIC_4394,SUB_04679,2025-10-06,Retail Store,Billing Query,High,Resolved,1759734000000000000,72,Tier 1
TIC_4395,SUB_00831,2025-12-01,App,Technical Support,Medium,Resolved,1764594000000000000,72,Tier 1
TIC_4396,SUB_00665,2025-12-30,Online Chat,Billing Query,Low,Resolved,1767164400000000000,24,Tier 2
TIC_4397,SUB_03318,2025-10-25,Retail Store,Plan Change,Low,Resolved,1761627600000000000,24,Tier 1
TIC_4398,SUB_04289,2025-11-28,Retail Store,Complaint,Low,Resolved,1764424800000000000,48,Field Ops
TIC_4399,SUB_04667,2025-12-24,App,Plan Change,High,Open,,72,Field Ops
TIC_4400,SUB_03168,2025-11-06,App,Network Issue,Low,Resolved,1762650000000000000,48,Tier 1
TIC_4401,SUB_03852,2025-09-27,App,Billing Query,Medium,Resolved,1759136400000000000,24,Tier 3
TIC_4402,SUB_01708,2025-12-21,App,Complaint,Low,In Progress,,48,Field Ops
TIC_4403,SUB_02358,2025-10-06,Online Chat,Technical Support,Medium,Resolved,1760036400000000000,72,Tier 2
TIC_4404,SUB_04250,2025-10-23,Call Center,Billing Query,Low,Resolved,1761202800000000000,48,Field Ops
TIC_4405,SUB_01622,2025-10-19,Online Chat,Network Issue,Medium,Escalated,,72,Tier 3
TIC_4406,SUB_01131,2025-09-04,App,Network Issue,Low,In Progress,,72,Tier 2
TIC_4407,SUB_02198,2025-10-25,Retail Store,Billing Query,Medium,Resolved,1761501600000000000,48,Tier 3
TIC_4408,SUB_04144,2025-10-26,Online Chat,Billing Query,Low,Resolved,1761706800000000000,24,Tier 3
TIC_4409,SUB_01872,2025-12-20,Call Center,Network Issue,Medium,Resolved,1766491200000000000,72,Tier 2
TIC_4410,SUB_02126,2025-11-01,App,Complaint,Medium,Open,,48,Field Ops
TIC_4411,SUB_00452,2025-12-31,Call Center,Plan Change,Medium,In Progress,,72,Tier 1
TIC_4412,SUB_03096,2025-10-15,Call Center,Network Issue,Medium,Resolved,1760536800000000000,72,Tier 3
TIC_4413,SUB_03027,2025-10-01,Online Chat,Plan Change,High,Resolved,1759546800000000000,72,Tier 3
TIC_4414,SUB_01071,2025-12-21,Online Chat,Plan Change,Low,Escalated,,24,Field Ops
TIC_4415,SUB_00880,2025-12-02,Call Center,Complaint,Medium,In Progress,,48,Field Ops
TIC_4416,SUB_03601,2025-09-19,App,Billing Query,High,Open,,24,Tier 2
TIC_4417,SUB_02404,2025-09-14,App,Billing Query,Low,Resolved,1758013200000000000,24,Tier 1
TIC_4418,SUB_03650,2025-12-30,Online Chat,Billing Query,Medium,Open,,48,Field Ops
TIC_4419,SUB_02157,2025-12-26,Call Center,Network Issue,Low,Resolved,1767002400000000000,72,Tier 1
TIC_4420,SUB_04842,2025-12-08,Call Center,Technical Support,High,Resolved,1765234800000000000,72,Tier 1
TIC_4421,SUB_00648,2025-10-15,Retail Store,Technical Support,Low,Resolved,1760763600000000000,72,Tier 3
TIC_4422,SUB_03518,2025-11-26,Call Center,Technical Support,Medium,Escalated,,48,Field Ops
TIC_4423,SUB_04862,2025-12-30,Online Chat,Complaint,Medium,In Progress,,48,Tier 2
TIC_4424,SUB_02821,2025-10-26,App,Complaint,Medium,Resolved,1761541200000000000,48,Tier 1
TIC_4425,SUB_04270,2025-12-06,Retail Store,Technical Support,Critical,Resolved,1765044000000000000,48,Tier 2
TIC_4426,SUB_01851,2025-12-03,Retail Store,Billing Query,Medium,Resolved,1764820800000000000,24,Tier 3
TIC_4427,SUB_04166,2025-10-06,App,Billing Query,High,Resolved,1759784400000000000,48,Field Ops
TIC_4428,SUB_01800,2025-09-07,App,Technical Support,Critical,Resolved,1757296800000000000,24,Tier 2
TIC_4429,SUB_01328,2025-11-12,Call Center,Billing Query,High,Resolved,1763082000000000000,48,Tier 3
TIC_4430,SUB_01866,2025-12-25,Call Center,Technical Support,High,In Progress,,48,Tier 2
TIC_4431,SUB_03274,2025-11-02,App,Network Issue,Low,Resolved,1762250400000000000,48,Tier 1
TIC_4432,SUB_01006,2025-10-25,Call Center,Plan Change,Low,In Progress,,48,Tier 3
TIC_4433,SUB_04240,2025-10-14,Call Center,Plan Change,Medium,Open,,72,Tier 2
TIC_4434,SUB_02329,2025-12-09,Online Chat,Plan Change,High,Resolved,1765303200000000000,24,Tier 2
TIC_4435,SUB_04559,2025-09-15,Call Center,Technical Support,Low,Resolved,1758139200000000000,24,Tier 3
TIC_4436,SUB_03520,2025-09-19,App,Network Issue,High,Resolved,1758301200000000000,48,Tier 2
TIC_4437,SUB_01486,2025-12-10,Call Center,Complaint,Low,Resolved,1765566000000000000,72,Tier 3
TIC_4438,SUB_02748,2025-09-19,Retail Store,Plan Change,Medium,In Progress,,24,Tier 3
TIC_4439,SUB_02118,2025-10-22,App,Billing Query,High,Resolved,1761109200000000000,48,Tier 3
TIC_4440,SUB_02148,2025-11-12,App,Technical Support,Low,Resolved,1763046000000000000,24,Field Ops
TIC_4441,SUB_04857,2025-10-11,App,Technical Support,Medium,Resolved,1760299200000000000,72,Tier 2
TIC_4442,SUB_01347,2025-09-21,Call Center,Complaint,High,Resolved,1758495600000000000,24,Tier 1
TIC_4443,SUB_00493,2025-10-04,Online Chat,Billing Query,Medium,In Progress,,24,Tier 2
TIC_4444,SUB_01307,2025-11-14,Retail Store,Network Issue,Low,Resolved,1763262000000000000,48,Field Ops
TIC_4445,SUB_04625,2025-12-17,Call Center,Plan Change,Medium,Resolved,1765980000000000000,24,Tier 2
TIC_4446,SUB_01524,2025-12-26,Online Chat,Network Issue,Low,Resolved,1766941200000000000,48,Tier 1
TIC_4447,SUB_02800,2025-09-14,Online Chat,Billing Query,Low,Open,,72,Tier 2
TIC_4448,SUB_04515,2025-11-03,Call Center,Billing Query,Low,Escalated,,72,Tier 1
TIC_4449,SUB_03397,2025-09-18,Retail Store,Technical Support,High,Open,,72,Tier 1
TIC_4450,SUB_00702,2025-10-17,Online Chat,Network Issue,Low,Resolved,1760677200000000000,24,Tier 1
TIC_4451,SUB_04990,2025-10-13,Call Center,Complaint,Medium,In Progress,,48,Tier 1
TIC_4452,SUB_01490,2025-12-06,Retail Store,Billing Query,High,Resolved,1765242000000000000,72,Field Ops
TIC_4453,SUB_03611,2025-11-23,Online Chat,Technical Support,Medium,Resolved,1764079200000000000,48,Field Ops
TIC_4454,SUB_01105,2025-10-21,Call Center,Plan Change,Low,Resolved,1761130800000000000,24,Tier 1
TIC_4455,SUB_04706,2025-12-05,Call Center,Complaint,Low,Open,,24,Tier 2
TIC_4456,SUB_00440,2025-10-02,Call Center,Complaint,Critical,Resolved,1759438800000000000,24,Field Ops
TIC_4457,SUB_01228,2025-09-08,Retail Store,Technical Support,Low,Escalated,,24,Field Ops
TIC_4458,SUB_01981,2025-09-07,Call Center,Complaint,Medium,Resolved,1757523600000000000,72,Tier 1
TIC_4459,SUB_03427,2025-10-28,App,Complaint,Medium,Resolved,1761649200000000000,72,Field Ops
TIC_4460,SUB_04867,2025-11-19,Online Chat,Technical Support,Low,In Progress,,72,Tier 2
TIC_4461,SUB_03535,2025-11-21,Retail Store,Technical Support,High,Escalated,,48,Tier 3
TIC_4462,SUB_01959,2025-11-01,Online Chat,Billing Query,Medium,Open,,48,Tier 2
TIC_4463,SUB_02456,2025-09-14,Retail Store,Technical Support,Medium,Resolved,1758060000000000000,72,Field Ops
TIC_4464,SUB_01794,2025-11-30,Online Chat,Plan Change,High,Resolved,1764561600000000000,48,Tier 3
TIC_4465,SUB_00386,2025-12-29,Online Chat,Network Issue,Low,Resolved,1767153600000000000,24,Tier 3
TIC_4466,SUB_01342,2025-09-29,App,Technical Support,Critical,Resolved,1759435200000000000,72,Field Ops
TIC_4467,SUB_01547,2025-11-01,Online Chat,Billing Query,Low,Resolved,1762135200000000000,72,Tier 2
TIC_4468,SUB_02828,2025-12-15,App,Plan Change,Low,Resolved,1765785600000000000,72,Tier 3
TIC_4469,SUB_01875,2025-12-23,Online Chat,Network Issue,Low,Escalated,,24,Tier 2
TIC_4470,SUB_02771,2025-11-05,Retail Store,Technical Support,Low,Resolved,1762394400000000000,48,Tier 2
TIC_4471,SUB_04629,2025-09-09,Call Center,Billing Query,Low,Resolved,1757433600000000000,72,Tier 2
TIC_4472,SUB_02872,2025-11-14,Online Chat,Network Issue,Medium,Open,,72,Tier 1
TIC_4473,SUB_03615,2025-12-25,Call Center,Network Issue,High,Resolved,1766804400000000000,48,Tier 2
TIC_4474,SUB_02728,2025-11-30,Retail Store,Billing Query,Low,Resolved,1764763200000000000,48,Field Ops
TIC_4475,SUB_04363,2025-09-30,App,Network Issue,Low,Resolved,1759320000000000000,48,Field Ops
TIC_4476,SUB_01716,2025-11-04,App,Complaint,Low,Open,,72,Field Ops
TIC_4477,SUB_03423,2025-10-11,Call Center,Plan Change,Medium,Resolved,1760479200000000000,48,Tier 3
TIC_4478,SUB_04610,2025-09-12,Call Center,Complaint,Low,Resolved,1757894400000000000,24,Tier 1
TIC_4479,SUB_02833,2025-12-27,App,Network Issue,Low,Resolved,1766822400000000000,24,Tier 3
TIC_4480,SUB_03900,2025-09-25,App,Technical Support,Low,Escalated,,72,Tier 2
TIC_4481,SUB_03255,2025-11-23,Online Chat,Billing Query,Medium,Resolved,1764154800000000000,72,Tier 3
TIC_4482,SUB_04535,2025-12-17,Call Center,Billing Query,Critical,Resolved,1765965600000000000,48,Tier 1
TIC_4483,SUB_00042,2025-09-09,Online Chat,Plan Change,Critical,Escalated,,24,Tier 1
TIC_4484,SUB_00372,2025-10-23,App,Billing Query,Medium,Escalated,,24,Field Ops
TIC_4485,SUB_01519,2025-09-19,Call Center,Billing Query,Low,Resolved,1758344400000000000,72,Field Ops
TIC_4486,SUB_00730,2025-09-15,Call Center,Plan Change,High,In Progress,,48,Tier 2
TIC_4487,SUB_03550,2025-11-30,App,Complaint,Low,Escalated,,24,Tier 2
TIC_4488,SUB_03732,2025-11-09,App,Complaint,Medium,Resolved,1762801200000000000,72,Tier 3
TIC_4489,SUB_01736,2025-11-03,Call Center,Network Issue,High,Open,,24,Tier 1
TIC_4490,SUB_04474,2025-12-29,Call Center,Billing Query,Medium,Open,,48,Tier 1
TIC_4491,SUB_02624,2025-12-07,Retail Store,Network Issue,Low,Escalated,,72,Tier 1
TIC_4492,SUB_00363,2025-11-05,Call Center,Network Issue,Medium,Resolved,1762387200000000000,24,Tier 3
TIC_4493,SUB_04718,2025-09-20,Call Center,Network Issue,High,Resolved,1758459600000000000,72,Tier 3
TIC_4494,SUB_02891,2025-11-11,Call Center,Plan Change,Medium,Escalated,,72,Tier 2
TIC_4495,SUB_00028,2025-12-15,Online Chat,Technical Support,Low,Escalated,,24,Tier 1
TIC_4496,SUB_01227,2025-11-15,App,Complaint,Low,Open,,48,Field Ops
TIC_4497,SUB_00585,2025-12-21,Online Chat,Plan Change,Low,Resolved,1766610000000000000,48,Tier 3
TIC_4498,SUB_03364,2025-11-27,Call Center,Technical Support,Low,In Progress,,72,Tier 3
TIC_4499,SUB_03995,2025-12-26,Call Center,Network Issue,Critical,Escalated,,24,Tier 1
TIC_4500,SUB_04230,2025-12-07,Call Center,Plan Change,Low,Resolved,1765231200000000000,24,Tier 2
TIC_4501,SUB_02076,2025-12-15,Call Center,Technical Support,Critical,Resolved,1766080800000000000,24,Tier 1
TIC_4502,SUB_04365,2025-11-07,Retail Store,Complaint,Medium,Resolved,1762606800000000000,48,Tier 3
TIC_4503,SUB_01901,2025-09-17,Call Center,Technical Support,Medium,Open,,24,Tier 3
TIC_4504,SUB_02135,2025-12-02,Call Center,Plan Change,High,Escalated,,72,Field Ops
TIC_4505,SUB_02807,2025-12-22,Call Center,Complaint,Critical,In Progress,,72,Tier 1
TIC_4506,SUB_04309,2025-12-04,App,Complaint,High,Resolved,1765126800000000000,48,Tier 3
TIC_4507,SUB_01575,2025-10-26,Call Center,Billing Query,Medium,Resolved,1761649200000000000,24,Tier 1
TIC_4508,SUB_02456,2025-11-07,Call Center,Technical Support,Medium,Resolved,1762786800000000000,24,Tier 1
TIC_4509,SUB_04427,2025-10-11,Online Chat,Technical Support,Low,Resolved,1760446800000000000,48,Tier 2
TIC_4510,SUB_03117,2025-10-13,Call Center,Technical Support,Medium,Resolved,1760515200000000000,24,Field Ops
TIC_4511,SUB_01626,2025-09-17,Call Center,Network Issue,Medium,In Progress,,72,Tier 1
TIC_4512,SUB_02608,2025-12-06,Online Chat,Complaint,Low,Resolved,1765285200000000000,48,Tier 2
TIC_4513,SUB_03540,2025-10-10,Call Center,Technical Support,High,Escalated,,24,Tier 3
TIC_4514,SUB_02107,2025-10-12,Online Chat,Plan Change,Low,Resolved,1760500800000000000,48,Field Ops
TIC_4515,SUB_02116,2025-11-21,Online Chat,Plan Change,Medium,Escalated,,24,Tier 1
TIC_4516,SUB_00594,2025-11-01,Retail Store,Billing Query,Low,Resolved,1762156800000000000,24,Field Ops
TIC_4517,SUB_01403,2025-11-05,Call Center,Complaint,Medium,Open,,24,Tier 3
TIC_4518,SUB_02606,2025-11-17,Call Center,Network Issue,Medium,Resolved,1763575200000000000,48,Field Ops
TIC_4519,SUB_01850,2025-12-04,App,Billing Query,Medium,In Progress,,24,Field Ops
TIC_4520,SUB_03724,2025-12-12,Call Center,Technical Support,Low,Resolved,1765623600000000000,24,Tier 1
TIC_4521,SUB_00160,2025-11-24,Call Center,Complaint,Low,Escalated,,72,Tier 1
