usage_id,subscriber_id,usage_date,data_usage_gb,voice_minutes,sms_count,roaming_charges,addon_charges
USG_34444,SUB_00004,2025-09-23,20.29,90,61,4.18,0.24
USG_34445,SUB_04058,2025-11-07,2.55,52,96,23.76,0.69
USG_34446,SUB_01788,2025-11-16,0.23,141,58,2.28,15.66
USG_34447,SUB_00916,2025-10-03,14.36,273,15,1.26,0.67
USG_34448,SUB_02120,2025-09-13,17.14,29,19,0.09,3.07
USG_34449,SUB_01274,2025-09-23,4.84,162,70,5.9,0.7
USG_34450,SUB_03636,2025-10-27,0.56,231,4,3.71,2.14
USG_34451,SUB_04942,2025-11-29,4.03,424,67,3.93,1.99
USG_34452,SUB_04446,2025-11-22,1.32,37,3,4.94,7.31
USG_34453,SUB_04855,2025-10-10,1.13,493,5,39.23,3.37
USG_34454,SUB_03005,2025-12-01,8.93,215,1,7.31,5.18
USG_34455,SUB_04675,2025-11-07,0.23,397,69,14.94,6.3
USG_34456,SUB_01730,2025-12-15,9.14,57,44,20.39,1.85
USG_34457,SUB_04385,2025-12-27,0.05,141,73,7.92,1.6
USG_34458,SUB_02245,2025-10-10,17.42,337,8,5.84,4.59
USG_34459,SUB_02961,2025-09-08,6.07,199,64,4.39,9.53
USG_34460,SUB_00298,2025-10-24,0.34,31,71,3.47,7.08
USG_34461,SUB_04822,2025-12-08,11.58,222,68,5.56,2.51
USG_34462,SUB_03336,2025-10-03,7.63,469,64,1.14,3.87
USG_34463,SUB_02665,2025-12-06,1.06,125,70,11.46,9.03
USG_34464,SUB_03249,2025-11-25,3.02,43,8,0.51,0.76
USG_34465,SUB_01776,2025-09-19,3.69,174,8,15.29,9.41
USG_34466,SUB_03144,2025-10-13,10.74,469,87,11.99,0.53
USG_34467,SUB_01820,2025-10-07,5.17,388,24,5.67,0.86
USG_34468,SUB_03233,2025-09-25,4.59,190,34,4.84,5.02
USG_34469,SUB_00125,2025-10-07,2.69,423,47,3.4,0.58
USG_34470,SUB_03903,2025-11-22,6.0,446,49,16.52,0.13
USG_34471,SUB_04812,2025-12-04,19.32,493,45,2.44,5.19
USG_34472,SUB_01184,2025-12-14,11.33,413,68,10.23,0.9
USG_34473,SUB_03832,2025-11-28,2.35,219,93,2.58,4.94
USG_34474,SUB_00724,2025-10-24,6.58,20,91,1.85,0.35
USG_34475,SUB_03811,2025-12-03,1.22,397,48,7.7,0.26
USG_34476,SUB_03051,2025-09-09,1.31,86,9,19.48,2.38
USG_34477,SUB_01665,2025-12-13,4.11,159,61,8.87,0.28
USG_34478,SUB_02148,2025-09-21,0.25,430,4,8.34,24.89
USG_34479,SUB_01248,2025-11-08,0.31,462,61,6.09,0.6
USG_34480,SUB_00827,2025-11-21,2.48,134,41,4.45,10.97
USG_34481,SUB_03601,2025-12-30,1.12,415,4,2.08,0.34
USG_34482,SUB_01683,2025-10-01,10.61,108,75,26.28,12.32
USG_34483,SUB_01777,2025-11-27,12.49,63,95,6.25,2.79
USG_34484,SUB_04563,2025-11-16,2.66,249,75,3.97,1.93
USG_34485,SUB_03045,2025-12-14,12.17,312,32,8.58,0.15
USG_34486,SUB_01954,2025-09-15,39.71,128,44,24.27,0.5
USG_34487,SUB_00698,2025-10-20,3.76,25,77,5.17,14.53
USG_34488,SUB_04691,2025-10-19,9.94,164,98,11.06,8.76
USG_34489,SUB_01850,2025-12-08,0.45,431,3,7.22,0.65
USG_34490,SUB_04846,2025-09-13,0.29,17,47,6.7,13.13
USG_34491,SUB_01774,2025-10-10,0.05,441,17,5.35,1.89
USG_34492,SUB_00770,2025-12-07,1.67,497,59,0.14,16.96
USG_34493,SUB_04752,2025-11-07,23.29,186,99,2.15,8.35
USG_34494,SUB_03852,2025-10-29,0.61,203,69,9.57,6.78
USG_34495,SUB_02269,2025-10-08,2.28,423,89,19.74,2.81
USG_34496,SUB_02519,2025-12-07,4.76,123,19,8.97,4.11
USG_34497,SUB_01085,2025-10-16,6.01,91,61,1.47,3.03
USG_34498,SUB_03647,2025-09-25,0.94,431,54,3.71,1.34
USG_34499,SUB_02759,2025-09-07,12.29,193,58,17.71,3.14
USG_34500,SUB_01840,2025-09-16,9.78,90,40,3.03,9.49
USG_34501,SUB_02104,2025-11-26,0.43,388,79,1.25,0.36
USG_34502,SUB_02781,2025-12-30,0.52,327,43,0.85,0.14
USG_34503,SUB_04254,2025-12-21,0.15,81,64,1.3,7.8
USG_34504,SUB_04419,2025-10-06,18.48,23,9,24.62,0.98
USG_34505,SUB_01896,2025-11-03,7.79,275,66,4.41,0.37
USG_34506,SUB_04080,2025-11-04,17.61,95,30,4.33,14.9
USG_34507,SUB_01743,2025-12-24,3.64,464,13,8.74,0.25
USG_34508,SUB_02598,2025-11-28,13.93,236,13,0.69,6.52
USG_34509,SUB_02693,2025-09-17,0.43,390,62,2.02,3.61
USG_34510,SUB_03679,2025-12-18,1.79,457,87,0.18,0.97
USG_34511,SUB_03102,2025-10-20,8.39,304,21,3.34,9.1
USG_34512,SUB_02376,2025-12-01,1.14,183,97,0.22,2.09
USG_34513,SUB_03484,2025-10-06,1.66,116,89,5.45,4.83
USG_34514,SUB_02811,2025-10-08,0.49,257,21,3.44,1.64
USG_34515,SUB_00862,2025-10-23,1.5,461,44,1.51,6.34
USG_34516,SUB_01300,2025-10-08,7.83,277,0,9.09,0.67
USG_34517,SUB_01390,2025-09-16,0.09,1,78,4.27,12.6
USG_34518,SUB_01384,2025-11-23,6.68,58,17,3.48,1.0
USG_34519,SUB_02187,2025-12-17,2.34,37,92,3.14,0.9
USG_34520,SUB_01053,2025-11-22,4.0,152,71,24.95,6.21
USG_34521,SUB_01615,2025-12-17,15.27,174,69,0.72,1.99
USG_34522,SUB_01654,2025-11-18,14.56,317,37,15.3,0.32
USG_34523,SUB_02003,2025-12-06,1.64,343,99,6.05,2.4
USG_34524,SUB_03349,2025-09-25,3.07,272,8,27.6,2.3
USG_34525,SUB_02542,2025-11-12,17.11,476,4,4.27,2.21
USG_34526,SUB_00081,2025-11-17,3.29,297,13,10.1,2.96
USG_34527,SUB_01953,2025-11-08,1.93,180,12,7.39,3.91
USG_34528,SUB_03639,2025-11-06,2.77,351,74,8.6,0.48
USG_34529,SUB_02563,2025-10-21,0.25,67,80,9.35,11.4
USG_34530,SUB_03623,2025-12-27,5.19,176,60,10.79,4.28
USG_34531,SUB_01644,2025-09-16,5.29,331,29,7.91,4.14
USG_34532,SUB_03064,2025-10-01,4.15,430,12,14.07,8.76
USG_34533,SUB_04970,2025-11-11,0.29,367,39,4.99,2.34
USG_34534,SUB_01943,2025-09-16,1.49,282,61,41.01,1.26
USG_34535,SUB_04348,2025-12-30,14.53,198,93,14.75,4.04
USG_34536,SUB_02484,2025-12-03,3.61,71,23,6.26,5.89
USG_34537,SUB_00243,2025-10-03,3.84,188,46,13.08,5.28
USG_34538,SUB_01169,2025-11-30,3.99,342,81,1.03,3.11
USG_34539,SUB_03336,2025-10-05,5.37,439,13,6.02,4.79
USG_34540,SUB_04461,2025-10-08,8.68,6,62,2.73,4.89
USG_34541,SUB_03872,2025-10-15,2.65,246,84,0.66,8.29
USG_34542,SUB_00856,2025-11-02,1.39,49,21,11.38,2.09
USG_34543,SUB_01696,2025-11-06,0.28,134,40,1.45,5.89
USG_34544,SUB_03941,2025-12-21,5.11,375,15,6.75,5.2
USG_34545,SUB_04470,2025-09-04,2.0,40,36,11.82,0.91
USG_34546,SUB_02509,2025-12-27,7.3,239,59,5.59,6.64
USG_34547,SUB_01074,2025-09-08,3.93,453,21,13.7,7.22
USG_34548,SUB_01898,2025-09-05,5.41,69,25,4.45,7.5
USG_34549,SUB_00603,2025-10-12,8.27,374,73,45.58,5.4
USG_34550,SUB_01062,2025-09-26,0.09,150,71,6.25,1.39
USG_34551,SUB_04593,2025-10-19,4.11,229,54,5.59,7.14
USG_34552,SUB_00721,2025-12-27,4.88,315,63,8.6,13.75
USG_34553,SUB_04317,2025-10-29,0.32,263,24,4.7,0.38
USG_34554,SUB_00028,2025-12-27,3.7,328,87,2.2,3.84
USG_34555,SUB_00261,2025-12-24,7.77,353,65,9.12,5.72
USG_34556,SUB_01987,2025-12-06,0.95,63,41,26.47,7.12
USG_34557,SUB_01637,2025-09-05,4.28,326,45,6.67,1.71
USG_34558,SUB_03730,2025-09-12,4.03,134,89,14.07,12.4
USG_34559,SUB_04389,2025-11-24,2.95,399,54,0.94,1.2
USG_34560,SUB_04726,2025-10-01,25.05,336,52,11.88,2.25
USG_34561,SUB_02654,2025-11-11,3.2,491,78,44.34,7.61
USG_34562,SUB_00748,2025-12-30,20.34,29,39,30.47,0.43
USG_34563,SUB_01008,2025-09-08,1.68,41,44,8.06,0.19
USG_34564,SUB_01264,2025-09-21,5.91,245,24,2.71,0.69
USG_34565,SUB_02378,2025-09-14,2.81,403,57,7.64,0.56
USG_34566,SUB_04602,2025-12-30,1.68,141,85,7.36,4.23
USG_34567,SUB_02965,2025-09-08,2.34,195,18,4.97,0.58
USG_34568,SUB_04827,2025-12-13,1.58,480,69,5.29,2.22
USG_34569,SUB_00997,2025-10-24,5.13,455,71,6.92,1.05
USG_34570,SUB_04688,2025-11-15,2.86,222,92,15.23,19.83
USG_34571,SUB_01956,2025-10-27,3.72,299,46,9.87,0.32
USG_34572,SUB_04449,2025-09-27,2.02,214,95,80.37,8.12
USG_34573,SUB_01452,2025-11-21,3.3,308,91,3.72,17.58
USG_34574,SUB_04884,2025-10-07,1.33,278,98,0.13,15.76
USG_34575,SUB_01496,2025-09-27,3.95,353,2,10.11,11.12
USG_34576,SUB_00922,2025-11-06,3.12,297,63,19.96,0.67
USG_34577,SUB_00905,2025-12-03,0.28,24,53,18.94,0.47
USG_34578,SUB_02638,2025-10-18,4.0,348,54,5.01,1.31
USG_34579,SUB_01603,2025-11-22,3.82,168,17,17.59,4.83
USG_34580,SUB_00888,2025-09-04,23.3,243,72,6.32,0.5
USG_34581,SUB_01605,2025-11-09,2.02,231,93,1.94,3.22
USG_34582,SUB_01897,2025-09-19,7.72,256,13,11.46,1.93
USG_34583,SUB_01148,2025-11-09,2.1,316,1,4.01,2.95
USG_34584,SUB_04153,2025-12-11,2.79,332,22,18.69,6.28
USG_34585,SUB_02828,2025-10-24,1.45,229,70,0.97,1.4
USG_34586,SUB_04380,2025-10-23,13.76,102,27,33.04,7.49
USG_34587,SUB_03980,2025-12-10,0.57,55,15,4.32,2.54
USG_34588,SUB_04581,2025-12-23,2.49,261,6,0.52,2.47
USG_34589,SUB_00906,2025-12-15,3.6,455,8,15.48,0.52
USG_34590,SUB_02580,2025-11-19,2.31,157,80,2.19,1.21
USG_34591,SUB_04153,2025-09-13,6.63,388,97,6.88,4.03
USG_34592,SUB_03887,2025-09-05,9.77,424,72,19.31,0.9
USG_34593,SUB_01507,2025-09-19,1.59,31,20,6.09,3.75
USG_34594,SUB_00778,2025-11-16,8.91,44,79,16.31,2.72
USG_34595,SUB_03067,2025-09-21,0.59,247,57,12.44,13.02
USG_34596,SUB_04964,2025-12-04,2.62,82,8,3.26,2.0
USG_34597,SUB_00470,2025-11-29,9.76,364,51,30.61,2.99
USG_34598,SUB_04505,2025-10-18,11.79,424,18,19.92,15.23
USG_34599,SUB_02922,2025-09-15,4.3,365,7,2.02,8.33
USG_34600,SUB_01715,2025-11-19,0.37,236,28,9.66,7.3
USG_34601,SUB_02734,2025-10-19,0.33,7,75,9.47,7.08
USG_34602,SUB_01187,2025-09-06,1.78,119,61,14.88,1.94
USG_34603,SUB_02748,2025-11-13,3.72,407,42,2.4,16.3
USG_34604,SUB_04233,2025-10-17,9.68,25,12,8.38,12.69
USG_34605,SUB_00595,2025-09-20,3.55,283,76,18.12,4.76
USG_34606,SUB_00959,2025-10-13,2.23,293,48,7.34,3.73
USG_34607,SUB_00465,2025-12-07,11.5,242,10,12.57,0.66
USG_34608,SUB_00057,2025-10-03,5.46,30,3,14.99,3.32
USG_34609,SUB_01196,2025-12-10,12.61,8,94,1.18,5.06
USG_34610,SUB_02554,2025-12-29,3.2,229,43,4.52,2.03
USG_34611,SUB_01829,2025-09-14,2.0,107,2,24.84,5.85
USG_34612,SUB_03002,2025-12-07,0.07,337,80,11.09,1.16
USG_34613,SUB_00727,2025-11-07,15.5,51,51,3.15,3.34
USG_34614,SUB_00649,2025-12-10,9.09,75,65,2.76,1.19
USG_34615,SUB_02435,2025-11-20,5.87,229,1,4.18,1.64
USG_34616,SUB_00918,2025-12-31,0.07,93,38,7.3,1.57
USG_34617,SUB_02376,2025-11-11,11.12,329,53,17.62,6.1
USG_34618,SUB_00224,2025-09-20,9.78,317,28,3.69,4.37
USG_34619,SUB_03934,2025-11-25,0.98,325,4,2.34,10.02
USG_34620,SUB_03853,2025-10-20,5.1,425,90,0.6,2.66
USG_34621,SUB_02798,2025-10-21,1.52,52,59,27.57,3.16
USG_34622,SUB_00682,2025-11-24,9.57,256,62,0.83,0.2
USG_34623,SUB_00576,2025-12-09,13.36,284,47,4.31,1.18
USG_34624,SUB_03820,2025-10-08,4.93,138,42,7.8,7.36
USG_34625,SUB_02063,2025-12-19,7.02,199,79,19.2,4.91
USG_34626,SUB_03752,2025-10-19,8.39,126,2,8.73,0.52
USG_34627,SUB_04984,2025-09-30,6.76,115,99,1.41,7.3
USG_34628,SUB_03275,2025-12-01,4.64,289,39,18.02,4.97
USG_34629,SUB_01314,2025-09-12,4.54,312,77,6.67,5.41
USG_34630,SUB_04019,2025-10-11,7.23,227,69,1.23,0.01
USG_34631,SUB_02256,2025-09-08,0.92,462,70,3.58,9.41
USG_34632,SUB_00729,2025-12-30,8.96,235,11,17.9,5.17
USG_34633,SUB_01106,2025-12-12,2.47,80,20,0.79,0.16
USG_34634,SUB_03779,2025-10-18,4.75,489,97,8.01,7.69
USG_34635,SUB_01470,2025-12-21,0.06,127,80,2.14,1.95
USG_34636,SUB_01657,2025-09-07,16.11,273,51,8.34,0.53
USG_34637,SUB_00935,2025-12-14,4.28,179,77,2.62,9.84
USG_34638,SUB_04070,2025-10-06,9.37,92,3,1.13,3.21
USG_34639,SUB_00614,2025-10-31,2.01,104,2,19.89,2.62
USG_34640,SUB_01177,2025-12-15,11.01,193,12,1.99,0.84
USG_34641,SUB_02833,2025-11-07,6.87,358,20,3.59,0.85
USG_34642,SUB_01746,2025-11-26,12.5,484,72,3.64,0.15
USG_34643,SUB_02044,2025-12-15,5.36,226,94,5.47,2.65
USG_34644,SUB_03361,2025-12-21,8.78,172,26,11.38,7.37
USG_34645,SUB_02437,2025-10-23,6.15,380,16,3.82,21.59
USG_34646,SUB_04626,2025-09-16,2.79,200,64,2.37,1.78
USG_34647,SUB_02224,2025-10-10,13.1,398,33,4.36,1.32
USG_34648,SUB_01842,2025-11-14,12.71,20,31,1.42,0.3
USG_34649,SUB_01512,2025-09-07,26.48,25,46,13.77,11.3
USG_34650,SUB_01668,2025-10-11,7.45,311,64,6.04,11.26
USG_34651,SUB_04026,2025-09-22,0.62,199,96,1.81,1.75
USG_34652,SUB_03139,2025-12-27,6.09,384,34,4.99,5.01
USG_34653,SUB_04094,2025-11-01,2.26,60,36,19.28,0.48
USG_34654,SUB_00793,2025-09-14,3.31,70,99,2.86,3.79
USG_34655,SUB_01376,2025-11-29,5.7,116,84,11.17,1.9
USG_34656,SUB_00551,2025-10-05,2.06,455,22,24.99,1.38
USG_34657,SUB_02376,2025-11-15,8.36,397,0,29.6,2.52
USG_34658,SUB_02107,2025-11-22,7.62,149,65,22.6,5.31
USG_34659,SUB_02502,2025-11-07,0.15,186,23,17.14,3.19
USG_34660,SUB_00213,2025-09-21,2.23,186,70,4.55,4.18
USG_34661,SUB_03084,2025-11-24,2.08,367,38,7.13,2.18
USG_34662,SUB_01645,2025-10-17,12.73,320,35,17.44,2.89
USG_34663,SUB_02599,2025-11-14,0.69,423,52,5.47,2.68
USG_34664,SUB_04299,2025-11-27,1.16,79,63,0.31,10.03
USG_34665,SUB_00812,2025-09-04,2.1,71,65,11.28,2.63
USG_34666,SUB_02120,2025-11-12,4.69,280,14,8.09,2.06
USG_34667,SUB_00270,2025-11-12,7.47,28,29,12.95,5.36
USG_34668,SUB_01147,2025-10-25,8.82,148,87,5.12,0.63
USG_34669,SUB_00398,2025-12-05,5.06,337,32,25.86,4.69
USG_34670,SUB_00115,2025-12-05,0.93,332,54,27.95,1.21
USG_34671,SUB_04456,2025-10-20,8.69,429,1,14.27,3.84
USG_34672,SUB_03022,2025-11-25,2.76,66,98,2.06,4.46
USG_34673,SUB_03012,2025-10-08,3.09,174,91,3.72,2.66
USG_34674,SUB_03400,2025-12-28,4.26,357,72,3.35,8.12
USG_34675,SUB_02250,2025-09-06,1.67,79,1,1.76,10.57
USG_34676,SUB_01302,2025-12-10,8.85,244,66,17.8,1.69
USG_34677,SUB_02532,2025-10-06,13.0,423,35,5.08,11.36
USG_34678,SUB_03228,2025-11-23,1.4,413,36,8.65,1.66
USG_34679,SUB_02319,2025-12-03,4.61,176,98,22.72,4.02
USG_34680,SUB_01310,2025-11-25,1.21,324,76,2.8,1.4
USG_34681,SUB_04679,2025-09-16,0.1,127,40,2.28,1.89
USG_34682,SUB_02833,2025-10-01,4.71,304,96,15.68,3.07
USG_34683,SUB_00359,2025-09-28,19.66,182,78,12.25,3.68
USG_34684,SUB_02093,2025-10-02,1.65,208,99,2.68,3.22
USG_34685,SUB_02509,2025-12-10,3.92,486,60,4.6,0.83
USG_34686,SUB_03450,2025-11-06,0.98,259,24,10.57,0.77
USG_34687,SUB_02138,2025-11-29,2.12,394,11,3.61,0.7
USG_34688,SUB_02805,2025-11-01,4.21,384,22,3.24,4.19
USG_34689,SUB_03808,2025-10-06,3.38,418,39,4.47,2.93
USG_34690,SUB_03026,2025-11-24,33.96,44,68,5.98,9.1
USG_34691,SUB_02503,2025-09-20,2.43,139,59,22.98,6.61
USG_34692,SUB_04358,2025-11-21,9.5,186,98,25.21,2.48
USG_34693,SUB_04777,2025-09-06,25.26,301,87,8.38,8.7
USG_34694,SUB_01860,2025-10-19,1.6,116,52,2.74,0.82
USG_34695,SUB_03151,2025-09-09,32.64,0,34,3.11,1.81
USG_34696,SUB_04978,2025-10-10,8.79,100,16,9.1,2.38
USG_34697,SUB_00976,2025-11-15,2.31,12,95,3.42,6.25
USG_34698,SUB_03940,2025-09-26,9.4,251,62,1.85,20.57
USG_34699,SUB_03971,2025-12-09,0.81,111,22,8.49,9.72
USG_34700,SUB_01823,2025-10-25,0.46,254,45,1.55,0.56
USG_34701,SUB_03876,2025-10-02,17.1,0,13,17.54,1.48
USG_34702,SUB_01178,2025-10-21,7.18,250,20,0.02,17.73
USG_34703,SUB_02203,2025-10-06,1.97,376,98,5.82,1.4
USG_34704,SUB_01618,2025-11-01,7.36,485,51,17.48,4.6
USG_34705,SUB_00480,2025-10-03,1.71,484,19,29.5,2.94
USG_34706,SUB_00759,2025-12-24,0.22,23,97,19.38,3.66
USG_34707,SUB_03108,2025-11-05,2.4,19,82,5.83,4.04
USG_34708,SUB_03845,2025-11-25,3.76,280,90,3.1,1.7
USG_34709,SUB_03794,2025-11-25,18.35,478,31,22.37,2.22
USG_34710,SUB_04897,2025-11-03,6.71,161,56,21.42,2.64
USG_34711,SUB_04088,2025-11-12,4.63,432,29,11.94,4.74
USG_34712,SUB_01127,2025-11-13,3.83,173,8,3.93,1.85
USG_34713,SUB_02219,2025-11-14,1.93,67,57,8.87,8.37
USG_34714,SUB_01205,2025-11-18,1.96,292,6,4.28,0.85
USG_34715,SUB_03484,2025-09-26,5.92,451,14,10.66,15.64
USG_34716,SUB_01312,2025-09-09,3.18,216,95,13.17,4.73
USG_34717,SUB_01949,2025-11-21,3.22,37,97,3.88,4.24
USG_34718,SUB_04466,2025-11-22,6.11,214,64,17.81,3.23
USG_34719,SUB_02132,2025-11-24,3.48,472,60,16.76,0.67
USG_34720,SUB_02165,2025-09-16,0.56,299,33,52.77,0.3
USG_34721,SUB_03421,2025-10-06,15.04,332,45,3.5,11.95
USG_34722,SUB_02757,2025-10-09,13.19,56,96,11.8,4.34
USG_34723,SUB_03627,2025-12-18,4.13,398,45,0.31,1.23
USG_34724,SUB_03473,2025-09-12,2.05,486,44,0.0,3.87
USG_34725,SUB_00536,2025-12-08,2.86,234,18,1.71,9.62
USG_34726,SUB_00044,2025-10-16,1.56,146,53,5.11,1.19
USG_34727,SUB_01418,2025-10-30,1.85,176,36,4.52,1.97
USG_34728,SUB_00721,2025-09-07,2.85,356,91,4.06,2.53
USG_34729,SUB_00309,2025-09-26,12.12,267,58,10.29,5.45
USG_34730,SUB_04699,2025-12-05,10.03,411,45,10.22,1.69
USG_34731,SUB_01446,2025-09-24,3.62,163,41,9.2,6.72
USG_34732,SUB_01212,2025-10-17,3.56,307,97,38.04,0.33
USG_34733,SUB_03938,2025-09-05,1.64,325,14,1.69,1.61
USG_34734,SUB_02165,2025-11-08,6.59,296,37,0.11,1.33
USG_34735,SUB_00966,2025-09-13,0.38,160,58,6.57,1.42
USG_34736,SUB_01563,2025-11-05,3.51,301,78,0.49,3.04
USG_34737,SUB_01000,2025-10-16,4.41,412,22,1.99,16.39
USG_34738,SUB_03692,2025-11-17,1.37,238,97,6.66,0.78
USG_34739,SUB_04808,2025-10-10,7.76,373,4,45.8,3.67
USG_34740,SUB_02460,2025-12-03,19.45,287,36,60.82,5.98
USG_34741,SUB_02242,2025-11-22,3.36,204,42,10.12,13.26
USG_34742,SUB_01720,2025-10-07,7.12,457,35,2.34,1.59
USG_34743,SUB_02861,2025-11-18,6.59,169,75,3.26,0.42
USG_34744,SUB_02836,2025-09-04,4.87,329,42,9.96,8.82
USG_34745,SUB_03275,2025-10-12,6.31,243,73,4.76,3.11
USG_34746,SUB_01124,2025-12-10,20.66,214,43,1.76,2.56
USG_34747,SUB_01998,2025-11-10,2.93,118,3,3.65,0.71
USG_34748,SUB_01292,2025-12-29,3.57,392,38,5.96,11.8
USG_34749,SUB_00178,2025-09-21,4.69,341,97,0.02,2.23
USG_34750,SUB_03280,2025-09-15,1.14,224,97,2.24,9.97
USG_34751,SUB_00445,2025-11-15,9.36,308,71,18.99,8.25
USG_34752,SUB_01188,2025-09-26,7.36,481,39,10.07,9.52
USG_34753,SUB_02520,2025-10-27,1.44,160,76,4.9,0.56
USG_34754,SUB_03591,2025-10-24,10.49,67,82,12.87,1.76
USG_34755,SUB_04174,2025-11-24,9.53,296,6,19.83,9.73
USG_34756,SUB_02055,2025-11-06,6.5,334,55,19.53,0.01
USG_34757,SUB_00401,2025-11-02,5.89,39,15,19.9,8.12
USG_34758,SUB_00194,2025-11-08,5.28,424,36,5.02,2.8
USG_34759,SUB_01306,2025-11-21,4.08,121,61,5.59,4.23
USG_34760,SUB_04521,2025-09-16,7.54,158,85,4.5,6.8
USG_34761,SUB_03163,2025-09-15,13.0,70,99,8.05,0.1
USG_34762,SUB_02228,2025-12-23,3.23,63,45,3.42,0.21
USG_34763,SUB_02053,2025-12-24,1.83,385,31,3.64,0.65
USG_34764,SUB_02108,2025-10-30,0.07,158,17,0.83,4.13
USG_34765,SUB_02662,2025-10-16,1.23,324,16,5.51,3.43
USG_34766,SUB_03273,2025-10-04,1.52,332,90,13.55,1.27
USG_34767,SUB_01797,2025-10-10,8.03,396,65,1.28,3.22
USG_34768,SUB_02419,2025-09-06,2.12,67,86,15.68,5.65
USG_34769,SUB_02181,2025-11-23,18.61,448,72,0.23,6.16
USG_34770,SUB_00065,2025-11-04,3.26,84,32,12.85,2.33
USG_34771,SUB_01305,2025-09-29,3.55,23,54,5.81,6.35
USG_34772,SUB_02135,2025-12-15,1.76,385,27,3.91,4.19
USG_34773,SUB_02932,2025-10-14,7.02,389,93,27.85,4.13
USG_34774,SUB_03869,2025-09-18,2.37,171,54,10.76,9.59
USG_34775,SUB_03398,2025-12-10,2.92,314,33,10.34,3.47
USG_34776,SUB_01784,2025-11-06,9.45,309,23,2.04,12.85
USG_34777,SUB_03390,2025-10-05,2.37,177,96,2.42,0.55
USG_34778,SUB_02149,2025-11-15,4.33,232,83,8.43,4.92
USG_34779,SUB_04862,2025-09-15,11.95,91,65,4.34,2.83
USG_34780,SUB_00240,2025-10-02,2.66,221,96,0.25,12.64
USG_34781,SUB_02334,2025-11-05,0.5,104,12,23.12,5.71
USG_34782,SUB_03163,2025-12-09,0.07,113,94,5.71,10.21
USG_34783,SUB_04139,2025-09-24,1.86,99,50,6.54,6.44
USG_34784,SUB_01514,2025-12-07,8.03,440,34,21.43,13.58
USG_34785,SUB_02482,2025-12-11,8.63,409,84,22.22,4.95
USG_34786,SUB_01642,2025-12-16,0.93,33,57,13.98,4.23
USG_34787,SUB_04910,2025-11-19,6.55,188,91,19.84,5.5
USG_34788,SUB_01949,2025-10-23,0.77,400,75,3.52,0.05
USG_34789,SUB_03414,2025-10-09,2.01,113,17,0.63,12.16
USG_34790,SUB_02774,2025-09-06,1.44,383,9,20.71,7.57
USG_34791,SUB_03781,2025-09-17,4.32,377,97,6.21,0.97
USG_34792,SUB_02560,2025-09-07,2.56,174,40,14.46,6.67
USG_34793,SUB_01245,2025-11-13,6.0,355,34,40.21,17.07
USG_34794,SUB_04078,2025-11-16,6.12,168,75,0.74,0.12
USG_34795,SUB_00187,2025-12-09,0.74,417,16,1.29,4.16
USG_34796,SUB_04733,2025-12-30,6.67,169,40,6.41,0.14
USG_34797,SUB_02974,2025-09-05,5.7,261,81,1.66,0.2
USG_34798,SUB_02257,2025-10-07,2.1,165,89,3.15,9.93
USG_34799,SUB_00849,2025-11-01,11.86,362,9,7.77,13.05
USG_34800,SUB_02843,2025-10-02,0.71,31,62,35.65,7.41
USG_34801,SUB_03882,2025-12-05,0.04,317,80,7.91,1.67
USG_34802,SUB_03320,2025-11-01,1.57,198,61,9.05,1.48
USG_34803,SUB_03190,2025-10-30,6.95,1,42,2.64,1.41
USG_34804,SUB_01488,2025-12-21,4.14,11,10,0.61,3.27
USG_34805,SUB_01284,2025-12-21,1.46,108,41,16.35,5.37
USG_34806,SUB_04170,2025-12-19,1.94,493,43,0.36,2.3
USG_34807,SUB_00593,2025-09-24,0.04,129,10,10.37,4.69
USG_34808,SUB_02720,2025-11-21,0.4,196,58,14.12,5.6
USG_34809,SUB_01910,2025-10-21,2.6,336,12,0.45,0.17
USG_34810,SUB_00987,2025-11-09,14.25,347,73,16.76,6.82
USG_34811,SUB_03565,2025-12-20,6.7,137,78,3.71,0.97
USG_34812,SUB_04267,2025-12-19,15.59,349,26,44.35,3.08
USG_34813,SUB_03685,2025-09-28,2.08,164,72,19.27,1.95
USG_34814,SUB_02046,2025-12-23,0.49,459,54,15.12,4.86
USG_34815,SUB_00113,2025-11-30,6.25,313,73,2.28,3.0
USG_34816,SUB_04222,2025-10-06,8.86,363,62,2.55,4.15
USG_34817,SUB_04022,2025-11-30,2.99,156,51,26.77,8.95
USG_34818,SUB_04023,2025-12-22,24.06,206,59,2.26,4.84
USG_34819,SUB_02890,2025-10-21,3.09,291,10,8.16,1.6
USG_34820,SUB_00965,2025-09-17,6.54,82,27,5.38,5.6
USG_34821,SUB_01360,2025-11-19,0.26,432,24,0.35,2.01
USG_34822,SUB_01907,2025-09-11,4.92,255,99,9.75,0.79
USG_34823,SUB_02619,2025-12-26,0.39,389,97,10.66,3.92
USG_34824,SUB_01050,2025-12-08,3.93,317,72,42.41,0.49
USG_34825,SUB_04675,2025-09-13,0.42,396,59,11.07,1.33
USG_34826,SUB_01456,2025-12-26,2.36,496,30,1.12,3.75
USG_34827,SUB_02132,2025-09-13,4.06,83,40,5.38,10.83
USG_34828,SUB_04131,2025-09-11,5.13,206,29,13.45,1.42
USG_34829,SUB_03018,2025-09-07,5.05,346,4,5.13,0.06
USG_34830,SUB_04566,2025-12-13,0.8,108,61,2.79,6.44
